sign,filename
0,9c2d3365-bfe6-4770-8891-e016b2c9f13f
0,c0acf36f-9666-4863-9427-9cf428018644
0,a91c5877-9120-42cf-828e-1e5bd1eb4061
1,d03be373-0bce-4669-b97c-c552fff65fa4
0,635ff614-21bc-411a-8242-d140c73f9e3b
0,ab9b2e5b-f2d0-47cc-aad2-276a6a5dd0f7
1,03e80fb0-62e4-4217-9af6-e15674a8e4a9
0,ce56e7d5-d76d-46ef-bd79-0e9d18cf8faf
0,9b1fc56c-b641-4187-a4e1-b84b62501685
0,49dc8f03-811b-4023-a160-b8f89aaca4ce
0,9226f95b-57b7-49c3-a289-934310c33a14
0,12924d49-19eb-44e7-9d80-ec214e3252bc
0,f8211d38-fb35-45e2-9d01-eb59d96f171c
1,130c7112-424d-46bd-b474-acec25ad83eb
0,a4ee8ddb-df07-44a6-8d52-d8c49d17f64e
0,3a1203e1-7e0e-4e7f-adb5-4b43a5ffe599
0,2220ffa3-773d-46ba-914f-f0c1df3fe888
0,86ac8c9c-cd10-45b1-bb94-54ca723c88a5
0,edbbb719-8a53-4225-850a-d58196c9400b
0,f9b99a57-325e-497b-a6cd-8457c51349f6
0,20a0d860-2009-427d-ab7f-15404fbf1d5b
1,c826ad23-2ece-4f98-b346-f31d1b2a8aef
0,917b89b9-ac21-4f09-9a6e-486dbf903587
1,419ce46e-84d9-4efb-95b9-d65c909dfb79
1,c427ab7b-da28-4dd3-b249-de868576c219
0,3217f5f8-a51e-4893-bb91-b6428092e79a
0,7cd68ffb-24b4-4688-8c46-2a57866b530c
0,7e87b111-cfb5-4a6d-bb45-9054789809c8
0,0f73b0c3-041b-4f2d-a47f-537835d8686f
0,cc8b1b78-e628-4dce-98d3-3a3732b05179
0,76fa1788-53e9-4a12-9980-cdd69fcff0fd
0,a76043f4-1d2e-44ea-8bb3-96eefc3d83b2
1,9c967517-4cec-4be7-9d9b-0fdd23a50169
0,21839791-c87a-4ac3-b03f-078111869fdf
0,098e0b0b-d172-4cef-9825-61f7af94b2eb
0,d12bb817-299d-4c63-b6a3-105213e94b31
1,259c931a-830c-4649-ab4c-694ce01e4668
1,1c692985-2658-451c-b588-e20ad699d2bc
0,7f020b0d-7deb-440a-836b-645d186e284f
0,71fba151-dc18-4915-9113-c30108ad3a2a
1,7d46a35a-a5a2-4010-998c-81fcae221c64
0,ea0ed595-711d-4d31-9484-78957d84da26
0,d6f507ef-6cb6-45cd-88c1-ad768f6ec6e3
1,e3210ea6-d222-44b5-9ba3-a7fac18d7c81
0,af195631-8307-4a69-b60d-f099d9486ea6
1,057a801c-0996-478b-8986-bcbc0b68d0ae
0,22af2b09-6a0f-4238-8995-ea0ee0e47266
0,9f8c1f3b-0adc-42d1-9a32-b33f3507e0dc
0,8381b48a-6198-4cf0-a39f-047637fa22ed
0,cc93ecf1-36d4-4ce6-bdf5-4fbbe7929259
0,25008e28-da76-4576-a96e-6a3d16a7f84b
0,43300ed7-afdd-4420-a96f-5af072cee7fe
0,835c6edc-17d8-46d5-adac-ac00e7c58a2b
1,e6ffcba5-23b9-4d2c-8c3a-5d606ad379fe
0,5d843623-d9b2-4c44-9d18-998a0a9fe667
0,30f7b358-99f7-4d12-ba67-bee9a6b8943d
0,29063554-fa88-4c13-8696-161881c859b5
0,72de12d1-df0c-4bcd-bad1-163584c93f63
0,5f2b40a1-f2d3-4ec6-9056-abbacfd72378
0,0b78dfc3-27b5-448e-995c-62f78bf20995
0,33872573-7159-4431-8026-bc5b23c68496
0,1908f3fa-d99b-443c-9e48-a42a20a3a5ad
1,bf35b656-83ed-4d4a-8859-b66edad3a63b
0,c9d370c0-6a69-42b7-8356-6f35e4bd484b
1,a81bede5-cae6-4042-856c-71787ba242b0
0,0b25be0e-c554-4d84-9df2-dd9895bb786f
0,593787f3-70b9-40fc-83b4-f66c79ba0c13
0,b0caae6f-c86e-4767-8308-54237900856a
0,149d8448-1db4-4ae0-93da-8afcf07119c5
1,c563c34f-4ccf-44fb-9580-07a668d26cf3
0,ba7cdc0c-ce09-4849-afc7-bc4f5e0ba2e8
1,98d55709-626d-4278-9f9d-d7033a26cfb0
1,f915f2c2-d793-4726-9d04-6718d20f3ffd
0,78c319c1-f051-465c-98c3-d90e51c86df9
1,37958e8b-bb6d-4e5b-8d57-2c2d51e33b09
1,ae4fa031-3a1e-4dc4-b828-82142e27f658
0,300e1ce9-1bb7-416d-9633-3ec27ecbe0e8
1,32f01518-a46d-4c6c-99f7-7db2dab46fc8
1,92b4c4c7-b32a-44c1-bf86-86d0195bca4a
0,30ed287a-5ce4-4fd2-9dbd-5829cf217f8c
1,dfd54b7b-974e-472a-8451-4bbbc90114a2
0,3674158a-74cd-44df-855b-8c40fa4baefe
0,d6b39739-d019-4034-97ee-cd06fa1361ff
0,46e386df-95cb-4d50-962b-9fe741052514
0,8318073a-e065-40ab-85b5-3987a1585be3
1,50389831-98cd-4a4f-ba93-4df5831dd2a5
0,fedfe2e3-57c1-47d9-8cda-cf51efb2fe06
1,7fca152e-42e2-40bd-8903-637bb5971c5e
0,4c876d9b-af42-4caa-b7b8-733b888cb623
1,c1c099ce-6c56-4905-847b-38612a009d24
0,92de0982-bcef-4cb6-baf0-4335c4327e84
0,988d7efc-73b0-4d1d-add8-f131f19d914a
0,baf16c04-c6ec-4326-8a10-e3a2a0bee0fc
0,4b29afdc-e180-48dc-a39a-63b047ae4ecd
0,062a8c6d-cd19-47e1-960a-393e9a8a1c01
0,904fc3cc-9e85-4889-ace3-b22b8e1db8b7
0,013b7946-19ba-4858-a153-a8fefa739810
0,613e1189-3af8-493d-969f-ba641d2b6369
0,ef38ddb3-f151-4af3-b6a1-eff875cd44d7
1,47f915bf-55be-4437-a8d4-d339ae8ada48
0,feba3a5c-8047-4b2c-a5d8-36fc14020c26
0,92356531-88b2-457b-a2f5-5dc2079e8ac4
0,459ee34c-634e-4189-a05a-45ef0d59d851
0,f61419ae-f7f8-49d4-9ab2-a748c6ac6cfc
0,34adb644-361b-4c35-a2fd-9ddb174a1498
0,93d817dc-e796-414f-8a3b-2e688b69b622
1,4e5de7bd-9691-46b9-8702-b1c06f7aeb81
0,cf9ffb89-b2f7-497c-b405-475e20bc4a8f
0,353c2496-2acf-4273-9cbf-e8f34a05894a
1,bdad676b-6f8a-4cf9-9ab8-e4e931497a34
0,dd07030f-96f7-4245-b1fd-139b83ae12b3
0,f7b80edb-63b4-4b8a-a90f-cea77e5d1116
0,f9037ddd-3816-4f78-9405-e7f556a67b6b
0,38abc4b8-b20c-4cf2-a4df-69a93a12de80
1,69028934-e418-41d7-8535-43a42b4e9e95
0,6b2d0482-0a6b-48e5-b873-30303563655c
0,37d6182b-0041-4805-9624-8063bd2e7e72
0,c04bd7fa-2eca-4e0a-83cf-cee6d267e88b
1,bdf810e3-8ec0-4890-9d88-1e465b4cb63e
0,f26ce2f2-542e-476d-9cac-e64f52935e59
1,f5d2adba-1732-4f9f-80e6-9b838a4325a5
0,e709cf5b-cf4e-4521-9e62-4d873e4e721c
0,7e6a0e4b-6f72-439f-89de-2d632015b0f2
0,20974e42-36be-4fca-bf52-c67be54b1e5e
0,7d1a9834-ab06-4bf7-bfb7-0e7762f3f9bf
0,51c2d97f-6d46-4f3e-ae21-42f35ba583eb
0,36fb6189-9c9e-4425-8af8-5ab433c35798
1,bd1d6fdc-eddd-4342-b0b9-54391fa75aec
1,3fba3a20-136c-41cd-a8cc-28f98e74e9e7
0,fd08b7ef-c158-42ba-afb7-c793fe9aa1c5
1,be3eb5f6-00ac-45ce-bae9-ffcee8aee9a9
0,a8f3e105-3a21-4119-9204-d820c547f70c
0,c7c55233-d0f7-4577-93cf-25c5c35b6fc8
0,26e3c1c4-129b-4a72-bcc5-543a9801bcc5
0,b937a8d4-b6f8-4657-8eda-b451e81acd90
0,94a0587b-0def-4efe-9147-e619406299a5
0,c6e55b20-2f1f-42cf-8e27-f2467c0ec71d
1,24e07b72-fada-4d65-99f0-793facb28797
0,9aeb7d6c-d0ab-4c9d-acfa-5e1fdc940409
0,4cd48f68-c325-45fb-9d59-e87961554bce
0,b45bef74-1cba-420c-85ad-4a427e74c598
1,133ad13e-1b8f-423a-84eb-202d31dc41f2
0,c6342b2a-ede9-423c-a428-06c6401d3f33
0,752e615a-591d-42ec-8782-5fddcaf367ef
0,c3b7a8e1-44c7-4f4f-b9bf-2b6ccccbfe84
0,589b4482-bd71-451c-ac6e-d1a654c52317
0,13b21e8c-de3a-4ea4-ab39-710115a7064d
0,b918705b-c638-4fba-a972-4cde42f270bf
1,9fd7623e-b615-4b9d-9bab-fb17aa21dd5c
1,ef903499-ac38-4e05-9a74-3e32172bbf9a
0,1ac966c5-16e7-44e9-b5b8-73722ae1513d
0,aef641d0-de68-4526-a09f-876787739f5b
1,c8c82f17-597b-4dce-8c44-361e2570c53b
1,6543428a-6eb7-4a24-bb82-d52922999ef6
0,aee595b1-22d4-4e33-9b0b-309d798e6877
1,04b46d37-60d8-456d-84be-a393576b08ec
1,7fda9d1d-587e-4c1c-85d1-902a395dc901
0,130cbaf6-dc1c-4dae-9c65-6e732e77ef18
0,a39e9d04-b500-4c17-8bed-b78c6934c638
0,109f0be0-27c9-4ff5-ae42-8ba0783eb7c0
1,1bd0e502-74c1-4a45-9cb0-9a061a00ef55
1,2ef9b6f7-db9c-4b03-aa1a-be29939a0f94
1,c9e7f1ce-e602-4d54-ae19-01220c6fa925
1,42006dd3-3989-4a09-a245-b0d7d6013027
1,0132c189-b0e7-4ad3-992e-335bbd7e7bff
0,3b3c7537-b6aa-437c-8f7b-3768a6a3f0ea
0,1362e674-cd89-4e75-b710-6f4483044257
0,d571bda5-5fb0-487a-8f1e-2030db6776ab
0,86f8d123-9577-43e9-9978-37493d069aed
0,21e77865-6b54-46f2-b2b4-b62b9b4f9b0e
1,858f0839-9d4b-4db0-85da-984b5bd392eb
1,aa7ae248-6e30-45b7-965e-cf16211ffdcc
1,2ac1e476-fd38-4919-8e26-b9358c6a76e7
0,7e309329-f11b-40b2-900b-b3874d6dcdca
0,2e382373-265f-4717-bb14-fd4791d2daa8
0,2154e778-0bb6-41bd-8988-70f6f80b31c8
0,a1c57410-b496-43b8-820a-1e849cc96e7c
0,273aaad5-7abb-4578-bcb5-c4665b647219
1,09a122e9-1262-443c-87f7-b8deb3407051
1,66c1be96-6c01-4518-9666-ec7a34884723
0,80b952f0-ca36-4913-9345-a38a0d7e75d4
1,a60d4580-c975-4f34-8383-ed60b91419d3
0,e41407c2-810a-47f7-840b-f1c25512df68
1,10f2fb10-5fa0-4ed5-b897-295af5b5376f
0,93b9ac63-a95b-4317-afc4-7b63ae860068
0,96b63af0-3863-4336-8ec0-6cea753757c0
0,a3f5bc41-9a82-4fb5-baa2-b707330a288e
0,958d58a7-21c2-4a19-a175-87db85921efe
0,210fffcf-00f5-45c2-aacd-c6f6f265220f
0,86f62e69-d6a2-4c6b-9664-16b25135999b
1,aec15381-ff3a-4298-909a-1961ed82a7ac
0,da449c61-82a5-470a-ae1b-787d000b10df
0,0d24cb04-c92d-47a2-a779-1f08692c7214
0,b1508cef-78e3-4262-b8a5-2abe48a7b118
0,924a6c03-cb34-4358-8d89-1e28e92924d5
0,bc62e641-3b3b-481b-8859-40af96e497ed
0,af2c5a99-6e13-42d9-af70-8827eb5c257f
0,8916454a-1708-44dc-84b2-7459fc559587
0,aa6e9e19-c713-42c5-abd8-8b8bc4462649
1,03947fd8-9f12-44b5-b46f-0b7ef970de64
1,22d46400-0b9c-4e8d-988d-f31edea348ae
1,9b99c155-6aeb-4000-8fc6-9222867c9738
0,d6db6740-eaaa-41fa-9576-b383f1e4094b
0,8bd183bf-b788-4ef7-b83e-3cfdd241e92a
0,4bc8e2c3-6277-4db8-95ab-6e764f03285b
0,c9b25732-89aa-4b0d-a54c-1e70c81f9d7a
0,8d0a3600-8e17-48cd-a76d-1cac43d1cec4
0,1dd26e95-8349-4786-b0fc-9bc502ef9c0f
0,e2794db2-720b-4f2a-87f7-f498d2aa6f14
0,2cde87f6-8320-41c1-b9be-b85559adae03
0,432eaf0d-d187-4bce-a98f-eaa857772a71
0,9fabb411-8445-4b00-ba94-43d0387c8ed6
0,929c5d19-6107-4d30-acb8-e0b7bc8e65ba
1,bd9ae093-f356-42ee-b764-7c396fa088d8
0,86d9e170-1a4b-48e2-87ea-3de345dfc3de
0,ca21b105-6135-4a20-b366-734d1c71f2b4
0,b5ffce70-95e6-45f1-be15-53037eef4028
0,75c067c7-3403-43d9-87cd-80e00b77587f
0,6a9cceb8-dfa0-4b61-bc3e-cddd2ea0ee24
0,ec1bf8ed-817a-447e-ab3a-69cd4af87d47
0,110c062a-fdb6-4291-b1ab-47bc5c8f1af6
0,c0a2a562-8fc6-470b-93ee-2637c624d5b9
1,ce0d116e-4e8a-4ea1-af9e-ee849f2cfa86
1,8b7a0226-f50f-4aba-b785-e1f6167582b9
0,a2b39a1a-1bb9-428f-8519-ec9aac70e492
0,481d01e8-3b42-4452-a7f0-5d250c468027
0,2f3bcd4b-445d-46e5-b571-1191e480b51b
0,bd9d8765-366d-4f57-9d5e-c091def47c22
1,4dbe0627-f13a-4380-ad21-580ae9809513
0,a463fffb-e85a-46ca-a9bc-77eae26e97da
0,e7484f30-091c-4930-8195-d5406602ef96
0,e06676ef-9264-4b7a-a6ac-89a338c8b727
0,a8264370-ba09-4de0-aba4-e3a4924db511
0,2f930a34-d921-4fd7-93ce-57ac611a819c
1,37dcea8e-2dbb-42e0-91f5-858c4a53e554
0,e3c4d333-854a-49d1-8fcb-a4cbf7a21911
0,e6ce5158-9407-4b67-89b8-749740a38a7a
0,52d731f6-fff7-427a-97a0-08170283dc50
0,d6f5f711-90d4-4153-8dcf-48438a5a0aea
0,3c472454-a073-4795-bbf0-c553ce0c580a
1,47bfa144-a114-425c-909c-afcff51b553e
1,583354ce-e35c-444f-a33e-e172a13792d0
1,22dd8b54-c284-464e-9895-8d5736f2a676
1,1f663233-7317-4902-b946-8a89b70b1f1b
0,4464ab46-3954-4bc4-91b7-40ad0a9027b7
1,0d174d92-e33c-4504-aa83-a0a2e844172b
0,29b18974-2cfe-4410-b24c-b6ba115964b7
0,3bb65ffa-07a6-4ab0-bd43-7a74f0d23502
1,68c5d2c1-5f67-4f9f-bbb2-f409143d8e15
0,4b4be26f-6f4d-42d7-a9de-7598cadc77ae
0,d5d4b356-1c25-4308-b5dd-00c329d59756
0,f4457780-dd22-4a0c-9a6c-9b9ad67e1e5b
0,a5363e21-ef25-403b-82c0-f894dace91bc
0,a09d51ae-41bd-481c-b0e2-e02c4f724be7
0,9eb536e0-d531-467b-b110-173ecf8b6644
1,b984e900-8596-4516-9013-49dc7227e47d
0,e1f3fe77-9a1a-4555-8f13-a669d7b1f9ba
0,0cf27b83-d1cb-49a5-a50e-c0841d7fdc87
0,c4f0d93f-5116-433c-a8d7-4c02db612d11
1,5678c0b6-c92a-460d-9024-a1d921225bb5
0,65a4c671-00a1-4451-b82b-b4f416f76be9
0,6e6bcd53-57fb-4a98-b052-b4e60e9b3dca
1,64ef6524-b41a-4248-a1d1-ef9974491176
0,0b07da7e-55fe-4fee-b017-3b639a9f697c
0,bdac194c-2ecd-4a3c-ab8d-2822ee2eab70
1,19c9fc71-8e35-4567-b398-89c3c9ca09fd
0,9693a463-681d-4bfc-93df-1c895e6be5e4
0,160dc601-1bd5-4e7b-a8d3-3f609261d128
0,298276c6-e9a0-4adb-bdfb-59c43397a01f
0,ef104541-96e2-48bf-a6e4-570864dcae35
0,8429d9ce-a6ff-43fd-a9b2-d13c492be700
0,0eb58ef9-2e9b-48b3-a266-49f23c5aeffe
0,f3a3e081-5c6a-49ce-be6f-d94cb1607b61
0,310d3a2c-acb3-47e9-bddb-4e6217e0c346
0,f833d3a4-e7c4-4f2d-8483-84ae24498090
1,d9517096-d7bf-4610-b88e-33ba0116958c
0,1cf57193-1fea-4f12-8caa-d29788aa7b10
0,382d506a-8355-456e-950a-e2c3801e20d5
0,af2c80c9-42b6-4256-bd3e-262a7b18dfb3
0,aed538a3-3dad-4ba3-9001-6ccf1d6d1172
0,4fed304a-6947-41e4-8c65-57ec49c9f4b8
1,9a7b018e-917f-4eb2-9f66-d35017c231e2
0,8bd6b3d7-5150-4aaf-923e-0ebd966a9176
0,b57daaaa-928a-4ed3-a1e4-295574f30852
0,b23d8979-3d6f-43f1-8844-760dc7509c18
1,59b27ebb-6f61-4e3c-aca1-4f8570e76cf8
0,bfcdd90f-03a1-4a86-a9e9-0132e37b4111
0,76f595b7-eea1-410c-a7a4-d7d6dbb63c0c
0,cf1ac7a8-ab42-4df1-803f-0812614748a5
0,b4f71afa-1064-4c45-9136-af03b13b4972
0,6cc73265-4587-4f59-9933-94b24a2a432c
1,558f376d-9058-452b-8fd7-b73039e0c5e6
0,9302829a-b846-4272-bd0a-dc697a6e19c8
0,59c52c37-fc9c-46dc-9ab7-fe27e3523307
1,15e3c9fa-d3e6-4f13-9c63-c9c9a0602ace
0,c89c564b-9bbc-4f33-b8c7-d8a58f2ffbf6
0,97bcdaf2-da77-43ea-80a4-dbf5c7acbef0
0,4a8fdc1b-1da2-4f99-93c1-fcfed39a5c4b
0,eefe21e8-6fec-4423-aa6d-d86047117296
1,6c6cda99-abea-4fce-be69-669ecee02464
0,9f64c3b8-f99b-4235-a1e3-24f9c0745fa1
0,ae06adfe-2391-44da-aa25-9ebb8445d319
0,e8d0d8ca-b99b-4a01-9dad-477f2c011937
0,d7d68dd2-2aaf-4588-af51-825e987466a6
0,054d00f9-c679-49fc-b525-19b4e9e3fd19
0,47e4d851-f6da-48fd-bf87-db406fc45925
1,77978f10-9601-40c1-abef-d1a313e791ad
0,3cb4381b-29c5-479f-97b8-8c3cce8a1395
0,54aea025-9eda-472b-8bb8-edaf8d437b91
1,4a83a133-eeea-4d53-bb1a-7b7d85363288
0,9ef06501-942b-4dcb-92e6-0b803b45dda3
1,f76008ae-b57f-42fb-a21b-28818cf504e2
0,34c7c8d5-d41f-457e-aa1b-3be8ed7f1aa7
0,a8758aa0-bbb5-49ac-9021-92b0c5194a0e
0,12112b20-62b7-4a7d-8d92-72ba17642a03
1,f6cdcf22-3404-48d4-9db4-c66ebefcfeff
0,59eb0d2f-96f0-4282-88bc-3b260ebeb9c6
0,699635b4-6027-421b-ac25-802df56770a8
0,a0aa2386-7bcb-4d44-8fd9-60646a363e78
0,32889aa9-f43f-46de-a246-b5bc3ae30d9f
1,6dd877e0-87f3-484b-972b-f3b33983457d
0,8359aa7a-78ba-48e0-ac7c-dcf9426c61a5
0,fb44b53c-3291-4fd9-a0d3-f4fdeebf37d5
0,da9cbf73-940f-4b26-b28e-e24aef3c2fcc
0,6b66d15f-94ea-4d69-9f86-238e9ad8277e
0,ed8dc226-7f62-4967-9f1e-9f22e2429925
0,c544d09a-e737-4d49-ac0f-8e6117c6e394
0,fc33bd68-ca36-4202-a3c3-5da565f34244
0,baef77d5-dbd8-4a99-840a-9524982c5cc1
0,2a6d5578-5572-454b-a9df-3f6ff74c6d9e
0,352620de-6671-4cba-a398-77add7508bb6
0,ec479a2a-e9aa-4db5-83d0-196ca5068ff8
1,f4c907bd-282d-42ca-9dbd-4cd7a67fb4bf
0,66e2f14b-7298-4b99-aa38-8908fc489d35
0,63a0fd17-4c5d-4b0b-8f10-24dbc0de753d
0,f4035459-2a59-403b-8142-cdb74868ea10
0,3b76bca4-e85b-4436-b59b-c0bd79bead49
0,f514ef44-a117-4bf0-ac3b-9dd3a8772a28
0,d54e6bcb-c37e-48d9-a29d-b3f1f18f666a
0,37bd204a-fa69-44c3-8ea9-dea80fea03da
0,611166d5-b9c1-4df1-90ec-4fc9b63123e6
0,08c27dd3-ba96-49a2-8c1b-f78adda66eff
0,a2b0e6ba-4f6a-4772-a1a3-89ba1e8a8857
0,990ecac9-14a0-42df-86ad-20fd7528533c
0,681ff82d-cab8-479e-81ca-b5335ca7ee0f
0,4d4a47b1-1a4d-4d8c-adbb-8fcfcc5c1831
0,57ed21f3-aa45-4b3b-94af-aec21853c422
1,5e978f89-c82d-4b3a-9a31-b1b8669bc12c
0,298f34f3-48cf-4ad7-ab54-3b02720bf273
1,79690fb9-0553-4f26-974b-b73b31235b53
0,2337fa6d-3d8d-4841-bf0f-858b362431c0
0,a8faa1ba-6117-4adb-a53f-5d10770331bc
0,ebeee672-1342-4c24-bcf4-31fa899d9c90
0,7847b041-ed68-4041-b285-ba50d65d96d2
1,566e7f29-b03f-488b-bd5b-89f66c268977
1,0c572f31-d222-44a2-a467-6bf06dd46b8c
0,8ece567c-91a9-4925-8b10-ccb9343fabd1
0,8ab3b393-5b6a-447d-bcd7-e0e82c6fc082
0,cb95110c-ac46-4a27-87f1-849fdfbfe558
0,50517768-fe2c-4020-b42b-ddc594044399
0,442fea5c-b504-4c7a-b878-c753b591e22c
0,f581c1ce-3f22-4643-ba3d-225c1a72a1b5
0,e6845ec0-a3f4-4e4d-beff-86f54df62eb7
0,be238ae9-59d4-4ff1-843d-c78e0a8a63a1
0,aa2aa7bb-9de8-4102-8f9e-3813fc574cf3
0,128f22e0-9e73-491e-bb3b-96609762b791
0,064893d9-cf04-45d3-b093-769cb422bf09
1,26684b1e-448d-4f54-86c0-52959eec044f
1,b518ab36-eac3-4871-9f2c-a67d9ef93e55
0,2e0cf3db-6d3a-4473-a702-7e830ef24343
0,1a755591-ac6d-4278-91da-ac5bd164c380
1,72b01975-5ff5-4b2e-9715-833c1e2ba3e2
0,259d99d4-8558-443d-9880-40948b236752
0,a912b9ac-8de1-49cf-9508-4fda5374f995
0,bc7ef04b-c6c2-4c6f-98bd-c7b19f721db1
1,73b548be-6afb-4eb6-b229-6be98bbff6b3
0,f656ddbe-345e-4741-8e98-c2ad531763b4
1,7346b532-de6e-452e-9fea-ef5874189601
0,718db3c4-4be6-4f0e-be78-c04eefc47213
0,86084702-fcc4-4b29-8ab8-eecc255ee7fe
1,1c6fefe3-5105-4061-89ad-62d6c5c4977a
1,38e93795-801c-4a9f-9280-b0836d13e9e9
0,eb8c9dd5-c923-401a-bea1-93d80886b117
1,1e9c88b0-04bd-4db6-8f6b-654a8699b673
0,b4207c73-db1b-4a01-bf16-3228788caff0
0,65818311-21ef-4521-95d6-9c4e31b4c4f1
0,d3df6f16-4a7a-4b72-8834-ad13d3113b48
1,23eff07a-77bb-4128-8dd7-a01019e2ae50
1,8227f67f-59d1-4f2b-8bb9-89df0355baa5
0,57378f02-2e2d-4c8b-ab11-49ad1b6e37c4
0,a5756ac4-dbdf-42c6-87e1-526fe29f8c9a
0,be24646a-a595-4aaf-ab4c-663238408d60
0,7cd12298-6854-4b27-b33b-a0e90dd3aa76
1,c29198b5-7224-4e21-93ab-9dd24c9784b0
0,499e7718-aceb-4076-aec8-5e3d968d5106
0,156ed22a-40f8-4263-a881-40c7e8edf409
1,6f988f11-3cda-4fad-8e24-55092a6874aa
0,1ee79c30-9378-4d86-a589-c7438c13cec7
0,efb9e940-9662-46c8-881d-80fc851d77a0
1,8b67c6df-ba81-4dfa-9b3c-fe96c1e8cb8c
1,ba495d9e-f6da-4fa5-b6ab-890bc4b0002e
0,ba9ead81-cb7b-4088-847b-99736c289664
1,33e518a1-c5a5-4c10-b034-8c3d6f089ec8
0,b9382c41-31f1-45a0-be71-db996fb00a5b
0,15cf602f-c595-419b-9f54-6d041e0bbcf7
0,e9706122-ae30-468d-b1ed-a023e23658e2
1,27550324-740e-4e9c-a2c5-1592b33aa1a0
0,569eb2d5-0780-46a2-afa0-678ab63518fe
0,c5f85d6e-4bb3-47da-b3a9-5796c833e8c8
0,d118fde9-dd01-41d3-8ddd-154f10d10baa
0,1ca6ec7d-a1ce-42df-b741-2318793be1b3
1,ff615235-24c5-4d76-aa65-e104f5ca7b13
1,cd320558-a7c6-4eab-a9ef-90a8ce95082c
0,455e20e0-f849-4d93-bb8f-91c5e6719558
0,e7f41f03-68f8-4ba6-8805-fb250896c4b7
0,695bf31b-1761-4a34-99c1-c50c39fa21ca
0,3ba74a33-f082-41ad-a219-534a5859493b
0,5ed83953-911d-4884-9d4f-8532b451985a
0,f4c18256-16d2-46b5-8a27-23230d56a5c0
1,b7ddf2b1-6010-41c6-b8e9-f49b6438f3a9
0,63cb71f5-edd8-4ea6-b062-b216bbc8fc4a
0,10fbd07c-2988-40f3-9c5d-23498aa9a7f3
0,9ce1edc7-85c0-47e5-9517-6a2c247d89b0
1,4a94915d-648b-46e2-bc2a-c81395dfc098
1,24fe35de-06c4-41f4-98a8-e38fe40a4236
0,4fb9b303-8428-437c-8e25-3da87a791a16
0,36f0c9ba-90e8-472f-8442-c6b2ab74156a
0,1ce5b6fb-e8a3-46a2-a218-d3d6611f5d32
0,0511cc37-1e5c-4adb-9c6d-d553cae4e295
0,4ae8244e-5bbf-4dba-ab0c-c70b2f09dfb7
0,2978a1d9-51ee-4804-9331-517d73c4aa60
0,f17c732c-5ff0-4859-aaaf-3378356eeec3
0,772004ba-1474-45e6-9386-6b56522ad541
0,ae090075-fa1f-48fd-a7e0-bcc291aaf95f
0,bdc49ec0-f4b8-4305-9fae-b1947f7df5f1
0,ad3c8c57-a125-4ca7-a478-49e4b74cc8cb
0,2fa000c3-cbd9-40e1-a21d-7649e81b1305
0,4d5a6cf4-d2cb-4aae-98a6-b77feba2d8c4
0,f55aaf09-b51e-493b-b754-75e6e54b65c3
0,04b8e060-dcdf-4bbc-877d-e8e6fb1d2c50
1,4e069ce1-557c-4fed-b2c3-a948da3c9de7
0,0d60651a-b6d5-45d7-8feb-cd4380c7c4b8
0,a0fc3f1c-7075-44bc-8832-ef9ee3a2d57f
0,1bf9c234-cbaf-4376-9f08-1da75211b883
0,d5b32c06-208e-4295-8f80-9272b87ecfaa
0,f01373d1-0f3e-4654-b2e2-b8c9d31f411c
0,bf47a707-4237-4887-a91c-9a157302706b
0,0c3263ac-59ea-4532-9123-481d8c56e396
0,3354cbe9-842d-4c04-84de-b07064d02540
1,0971cb30-73f5-4446-be4b-96078b983f1b
0,0f2f5e08-b510-42bf-b0c1-aff26601d919
0,3722063d-2d8c-4729-b081-a55ca351db0d
0,e5d79c59-eae1-4b58-9508-6f4c4e80a27e
1,504cae0a-d2f7-4371-8ee7-03d1992afd31
1,4ce47ea1-3eba-45b9-96b0-ab0576cc36bc
0,6b87efdb-5037-4955-81f9-36e977614d2c
0,080bb384-cb7f-42d4-bda9-3f2a2d63d5b7
1,aebf2570-8212-4540-912c-6630fa98d2a6
0,f1eaa4e3-38e0-4ca9-8571-754422229cdf
0,8748ec6e-e4fc-4540-b85d-6e7cdab34ad4
0,36a921a9-6a15-4e41-9680-d7da67879dcd
0,8575eebf-c264-414e-b759-016477808218
0,6a47e0c6-3dda-4d03-ad0a-9e9b099fe680
0,ac5d6929-9a21-4c3e-8fba-d1af8d86b4f4
0,edb11514-d2ae-4468-8bcd-81164bf593d4
0,39368184-783c-47ff-9b3d-c1fdeb047adf
0,1ab36adf-a906-4be4-9be6-0e67cd187e95
0,c2446526-1f37-42dd-ad12-bb011efaad1b
1,c3f72b37-bb62-4bb4-85d1-ce796dd9d6ac
0,e2709427-32a0-4a49-bb9c-d4fb79eae1f2
1,40e114cc-23ed-422c-8c18-698bf600e2dc
0,5764bea8-cfb6-49bc-a6ba-2c9928fbc66d
0,b4383795-a326-4c28-8035-978327057d6f
1,76f775bf-265b-4954-ade6-98b93d4eaef6
0,a32082f8-32fc-4404-9941-8b45d4fd9f8e
0,01fa5f80-3e9b-4f74-9244-9f7178743157
0,574367a3-8983-4390-8b4b-266be2acab4e
0,de735074-4f5c-4e4f-9f8c-01fb93e4a5bc
0,e57ca321-2af5-407e-8f1b-be3a8cafaa2d
0,56567cd0-f785-4acc-83bd-f74feeb6b816
1,8098f39d-3b55-4d34-8e6b-339ea458b216
